Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,Touchscreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
Jio,"Jio - JioBook 11 (JioOS) with Lifetime Office, MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Android 11) NB1112MMBLU Thin and Light Laptop with inbuilt 4G LTE  (11.6 inch, Blue, 0.990 kg)",12990,25000,4,(403),134,"1 Device unit, 1 Charging Adaptor, 1 User Manual",NB1112MMBLU,NB1112MM,Jiobook NB1112MM,"- JioBook 11 (JioOS) with Lifetime Office,",Blue,Thin and Light Laptop,"Everyday Use, Entertainment, Travel & Business, Learning",No,MediaTek,MediaTek MT8788,No,4 GB,LPDDR4,,NA N/A,eMMC,Android 11,2,No,29.46 cm (11.6 inch),1366 x 768 pixel,HD,Yes,Yes,802.11a/b/g/n/ac,v5.0,273 x 190 x 16.3 mm,0.990 kg,Not Available,2MP,Infinity,1 year for device & 6 month for box accessories from date of purchase,Carry-in warranty,Manufacturing Defect (for details visit nearest Jio center),Physical or Liquid Damage,2.0GHz
ASUS,"ASUS VivoBook K15 OLED AMD Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L502WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",47900,78990,4.4,2112,232,"Laptop, battery, adapter, cables and user manuals",KM513UA-L502WS,90NB0TP1-M07570,KM513UA-L502WS,VivoBook K15 OLED,Indie Black,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,AMD,Ryzen 5 Hexa Core,Yes,8 GB,DDR4,,AMD Radeon AMD,Hybrid,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-A,1 x USB 3.2 Gen 1 Type-C, 2 x USB 2.0 Type-A",No,39.62 cm (15.6 inch),1920 x 1080 pixel,"Full HD (0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut 1,000,000:1 VESA CERTIFIED Display HDR True Black 600 1.07 billion colors PANTONE Validated, Glossy display 70% less harmful blue light)",Built-in Speakers,Built-in Microphone,Wi-Fi 6(802.11ax) 2x2,v5.0,359.8 x 235.3 x 18.6 mm,1.80 kg,Not Available,720p HD camera,Backlit Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Boost Frequency Up to 4.0 GHz
HP,"HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook  (11.6 Inch, Black, 1.34 Kg)",9990,34554,3.7,7037,588,"Laptop, Power Adaptor, User Guide, Warranty Documents",11MK G9 EE,7D2W3PC#ACJ,11MK G9,Chromebook,Black,Chromebook,Processing & Multitasking,No,MediaTek,MT8183,No,4 GB,LPDDR4X,,MediaTek Integrated ARM Mali G72 MP3 Graphics,eMMC,Chrome,4,No,29.46 cm (11.6 Inch),1366 x 768 Pixel,"HD, IPS, anti-glare, 220 nits, 50% NTSC",Yes,Yes,Qualcomm Atheros QCA6174A-5 802.11a/b/g/n/ac (2x2) Wi-Fi,v4.2,295 x 205.3 x 18.8 mm,1.34 Kg,Not Available,720p HD camera,"Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max Turbo Boost Frequency Up to 4.0 GHz
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2340,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",No,35.56 cm (14 Inch),1920 x 1080 Pixel,"Full HD, LED Backlit",Yes,Yes,Wi-Fi 6 (802.11ax),v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
ASUS,"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) S5506MA-MA552WS Thin and Light Laptop  (15.6 Inch, Neutral Black, 1.50 kg, With MS Office)",91990,106990,4.7,46,9,"Laptop, Power Adaptor, User Guide, Warranty Documents",S5506MA-MA552WS,90NB14E1-M001H0,S5506MA-MA552WS,"Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC",Neutral Black,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core Ultra 5,Yes,16 GB,LPDDR5X,,Intel Integrated Arc,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Type-A, 2 x Thunderbolt 4 Supports Display / Power Delivery",No,39.62 cm (15.6 Inch),2880 x 1620 Pixels,"3K, OLED, 16:9 Aspect Ratio, 120Hz Refresh Rate, Brightness: 400 Nits, Peak Brightness: 600 Nits HDR, 100% DCI-P3 Color Gamut, Gamut Mapping, Contrast Ratio: 1,000,000:1, VESA Certified Display HDR True Black 500, 1.07 Billion Colors, Glossy Display, 70% Less Harmful Blue Light, TUV Rheinland Certified, Screen-to-Body Ratio: 83%",Built-in speaker,Built-in Array Microphone,Wi-Fi 6E (802.11ax) (Dual Band) 2 x 2,v5.3,353.6 x 246.9 x 13.9 mm,1.50 kg,Not Available,Full HD Camera with IR Function to Support Windows Hello with Privacy Shutter,Backlit Chiclet Keyboard 1-Zone RGB with Num key and Copilot Key,1 Year Onsite Warranty,Onsite,Manufacturing Damage,Physical Damage,"Base Frequency 1.2 GHz, Max Turbo Boost Upto 4.5 GHz"
GIGABYTE,"GIGABYTE G Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) G5 MF5-52IN353SH Gaming Laptop  (15.6 inch, Black, 2.08 Kg)",72990,146500,4.8,8,2,"Laptop, Quick Start Guide, Warranty Card, Power Cord, Power Adapter",G5 MF5-52IN353SH,G5 MF5-52IN353SH,G5 MF5-52IN353SH,G Series,Black,Gaming Laptop,Gaming,No,Intel,Core i5,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4050,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 Type-A, 2 x Thunderbolt 4 Supports Display / Power Delivery",No,39.62 cm (15.6 inch),1920 x 1080 Pixel,"Full HD, LCD",Built-in speaker,Built-in Array Microphone,Wi-Fi 6E (802.11ax) (Dual Band) 2 x 2,Yes,360 x 238 x 22.7 mm,2.08 Kg,Not Available,Full HD Camera with IR Function to Support Windows Hello with Privacy Shutter,Multi languages 15 color illuminated full size keyboard with numeric pad,2 Year Carry-in Warranty,Carry-in,Manufacturing Defect,Any physical damage and accessories,Max turbo frequency at 4.7 Ghz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,165999,4.7,8,2,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00014,ZIA-00014,ZIA-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,Yes,33.02 cm (13 Inch),2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Multi languages 15 color illuminated full size keyboard with numeric pad,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Max turbo frequency at 4.7 Ghz
SAMSUNG,"SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS1IN / NP750XGK-LS1IN Thin and Light Laptop  (15.6 Inch, Silver, 1.55 Kg, With MS Office)",58990,86239,4.3,106,10,"Notebook, 45W Charger, Data Cable(USB-C to C, 1.8m), Quick Start Guide",NP750XGK-KS1IN / NP750XGK-LS1IN,NP750XGK-KS1IN / NP750XGK-LS1IN,NP750XGK-KS1IN / NP750XGK-LS1IN,Galaxy Book4,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core 5,Yes,8 GB,LPDDR4X,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"Yes, 2 x USB Type C, 1 x USB 3.2 Type A",No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,Full HD IPS Display,"HD Audio Codec, Dolby Atmos, Embedded Stereo Speakers",Internal Digital MIC,802.11ax,v5.3,356.6 x 15.4 x 229.15 mm,1.55 Kg,Not Available,"Yes, 1 Megapixel",QWERTY,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,Onsite,Manufacturer Defect Only,Physical Damage,Max turbo frequency 5 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4,4,0,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",Yes,35.05 cm (13.8 Inch),2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",QWERTY,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Max turbo frequency 5 GHz
Acer,"Acer Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) C734-C2ED Chromebook  (11.6 inch, Pure Black, 1.26 Kg)",16990,28999,4.1,14,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",C734-C2ED,NX.AYVSI.006,C734,Chromebook,Pure Black,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",No,29.46 cm (11.6 inch),1280 X 1024 Pixel,HD LED-backlit TFT LCD,Yes,Yes,802.11a/b/g/n/acR2+ax wireless LAN,v5.1,296 x 206 x 21.1 mm,1.26 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Acer,"Acer Predator Helios 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4070) PH16-72 Gaming Laptop  (16 Inch, Abyssal Black, 2.65 Kg)",189990,197999,4.2,(6001),2,"Laptop, Power Adaptor, User Guide, Warranty Documents",PH16-72,NH.QNXSI.004,PH16-72,Predator Helios 16,Abyssal Black,Gaming Laptop,Processing & Multitasking,No,Intel,Core i7,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4070,SSD,Windows 11 Home,"1 x USB 3.2 Gen1 Port, 1 x USB 3.2 Gen2 Port, 1 x USB 3.2 Gen 2 Port with power-off charging, 2 x USB Type-C Port (Thunderbolt 4)",No,40.64 cm (16 Inch),2560 x 1600 Pixel,"WQXGA Display with IPS (In-Plane Switching) technology, high brightness (500 nits) Acer ComfyView LED-backlit TFT LCD, supporting 240 Hz, Grey to Grey 3 ms by Overdrive, Nvidia Advanced Optimus capable. 16:10 aspect ratio, DCI-P3 100%, Wide viewing angle up to 170 degrees, Ultra-slim design, Mercury free, environment friendly.",Yes,Yes,Killer Wi-Fi 7 Wireless LAN,v5.3,357.78 x 277.55 x 24.9 mm,2.65 Kg,Not Available,UFC with Narrow USB FHD camera compatible with windows with Blue Glass lens with 1920 x 1080 resolution and 1080p HD video at 60 fps with Temporal Noise Reduction with Dual Mic,"103(US)-/104(UK)-key, FineTip RGB Per-Key backlight keyboard with international language support",1 Year International Travelers Warranty (ITW),Carry-in,Manufacturing Defects,Physical Damage,1.5 GHz upto Max Turbo Frequency 5.50 GHz
SAMSUNG,"SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS3IN / NP750XGK-LS3IN Thin and Light Laptop  (15.6 Inch, Silver, 1.55 Kg, With MS Office)",73000,103489,4.6,51,4,"Notebook, 45W Charger, Data Cable(USB-C to C, 1.8m), Quick Start Guide",NP750XGK-KS3IN / NP750XGK-LS3IN,NP750XGK-KS3IN / NP750XGK-LS3IN,NP750XGK-KS3IN / NP750XGK-LS3IN,Galaxy Book4,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core 7,Yes,16 GB,LPDDR4X,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"Yes, 2 x USB Type C, 1 x USB 3.2 Type A",No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,Full HD IPS Display,"HD Audio Codec, Dolby Atmos, Embedded Stereo Speakers",Internal Digital MIC,802.11ax,v5.3,356.6 x 15.4 x 229.15 mm,1.55 Kg,Not Available,"Yes, 1 Megapixel",QWERTY,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,Onsite,Manufacturer Defect Only,Physical Damage,Max Frequency Up to 5.4 GHz
HP,"HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0106AX / 15-fb0112AX Gaming Laptop  (15.3 Inch, Dark Blue, 2.37 kg, With MS Office)",60990,72718,4.3,546,31,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fb0106AX / 15-fb0112AX,7K4W8PA#ACJ,15-fb0106AX,Victus 15,Dark Blue,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5Gbps signaling rate, 1 x USB Type A 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate",No,38.86 cm (15.3 Inch),1920 x 1080 Pixel,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",Build-in Dual speakers,Built-in Dual Array Digital Microphones,MediaTek Wi-Fi 6E MT7922 (2x2),v5.3,357.9 x 239.7 x 22.5 mm,2.37 kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,3.3GHz upto 4.2 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)",161990,165999,4.7,(5620),31,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00031,ZIA-00031,ZIA-00031,Surface Pro (11th Edition) AI PC,Black,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,Yes,33.02 cm (13 Inch),2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution","Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,3.3GHz upto 4.2 GHz
Lenovo,"Lenovo Yoga 7 Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin and Light Laptop  (14 Inch, Storm Grey, 1.49 Kg, With MS Office)",85990,111690,4.3,20,5,"Laptop, Lenovo Digital Pen 2, Power Adaptor, User Guide, Warranty Documents",14IRL8,82YL00AYIN,14IRL8,Yoga 7,Storm Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,LPDDR5,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On, 2 x USB-C (Thunderbolt 4 / USB4 40Gbps), with USB PD 3.0 and DisplayPort 1.4",Yes,35.56 cm (14 Inch),1920 x 1200 Pixel,"WUXGA, OLED 400nits Glossy / Anti fingerprint, 100% DCI-P3, 60Hz, Dolby Vision, TÜV Low Blue Light, DisplayHDR True Black 500, Glass, Touch",Yes,Yes,"Wi-Fi 6E, 802.11ax 2x2",v5.2,317.87 x 222.50 x 16.49mm,1.49 Kg,Not Available,FHD 1080p + IR with Privacy Shutter,"Backlit, English",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Upt to 4.6 GHz
Acer,"Acer Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)",31990,47999,4.2,3005,240,"Laptop, Power Adaptor, User Guide, Warranty Documents",A324-51,UN.343SI.00D,A324-51,Yoga 7,Steel Gray,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i3,Yes,16 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"2 x USB 3.2 port, 1 x USB 2.0 port, 1 x Type-C port for PD Adapter",No,35.56 cm (14 Inch),1920 x 1080 Pixel,Full HD,Yes,Yes,WIFI 6,v5.2,321.7 x 206.6 x 19.4 mm,1.45 Kg,Not Available,Video conferencing: 2M With Privacy Camera Shutter,84-key Acer keyboard layout with US language,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Upto 4.4 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZGP-00059 Laptop  (13.8 Inch, Graphite, 1.22 Kg)",150990,154999,4.7,(3146),240,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGP-00059,ZGP-00059,ZGP-00059,Surface Laptop (7th Edition) AI PC,Graphite,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",Yes,35.05 cm (13.8 Inch),2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,Wi-Fi 7,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",84-key Acer keyboard layout with US language,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Upto 4.4 GHz
SAMSUNG,"SAMSUNG Galaxy Book4 Pro 360 Evo AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) NP960QGK-KG2IN / NP960QGK-LG2IN 2 in 1 Laptop  (16 inch, Moonstone Gray, 1.66 kg, With MS Office)",164990,206989,4.6,17,1,"1 Notebook, 1 65W Charger, 1 Data Cable(USB-C to C, 1.8m), 1 Quick Start Guide, 1 S-Pen",NP960QGK-KG2IN / NP960QGK-LG2IN,NP960QGK-KG2IN / NP960QGK-LG2IN,NP960QGK-KG2IN / NP960QGK-LG2IN,Galaxy Book4 Pro 360 Evo AI PC,Moonstone Gray,2 in 1 Laptop,"Everyday Use, Entertainment, Performance, Processing & Multitasking",Yes,Intel,Core Ultra 7,Yes,16 GB,LPDDR5X,,Intel Integrated Arc,SSD,Windows 11 Home,"2 x TBT4, 1 x USB Type A",Yes,40.64 cm (16 inch),2880 x 1800 Pixel,WQXGA+ Dynamic AMOLED 2X Display,"HD Audio Codec, Dolby Atmos, Realtek High Definition Audio, Embedded Stereo Speakers, AKG Quad Speakers",Internal Digital Array MIC,802.11a/b/g/n/ac/ax,v5.3,355.4 x 12.8 x 252.2mm,1.66 kg,Not Available,2 Megapixel,QWERTY,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,Onsite,Manufacturer Defect Only,Physical Damage,Upto 4.8GHz
Acer,"Acer Swift Go 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) SFG14-01 Thin and Light Laptop  (14.5 Inch, Steel Gray, 1.32 Kg, With MS Office)",89990,108799,4.4,10,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",SFG14-01,NX.KYXSI.001,SFG14-01,Swift Go 14,Steel Gray,Thin and Light Laptop,Processing & Multitasking,Yes,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Adreno,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",No,36.83 cm (14.5 Inch),1920 x 1200 pixel,WUXGA,Yes,Yes,Wi-Fi 7 Wireless LAN,Yes,322.6 x 225.95 x 17.95 mm,1.32 Kg,Not Available,"Video conferencing: UFC with Double T-Type MIPI QHD camera, Compatible with Windows only, 1920 x 1200 resolution, 1440p QHD video at 30 fps with Temporal Noise Reduction.",80-/81-/84-key Acer backlight keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute. Control Keys: Acer Sense Key and Copilot Key,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Upto 4.8GHz
MSI,"MSI Sword 16 HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060/144 Hz) Sword 16 HX B13VFKG-652IN Gaming Laptop  (16 Inch, Cosmos Gray, 2.3 Kg, With MS Office)",132990,151990,4,52,2,"Laptop,Power Adapter, User Guide",Sword 16 HX B13VFKG-652IN,9S7-15P214-652,Sword 16 HX B13VFKG-652IN,Sword 16 HX,Cosmos Gray,Gaming Laptop,Gaming,Yes,Intel,Core i9,Yes,32 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen1",No,40.64 cm (16 Inch),1920 x 1200 Pixel,"FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level",2x 2W Audio Speaker,Yes,Intel Wi-Fi 6E AX211,v5.3,359 x 266.4 x 27.7 mm,2.3 Kg,Not Available,HD type (30fps@720p)3D Noise Reduction (3DNR),24-Zone RGB Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.6 GHz upto Max turbo frequency at 5.6 Ghz
Lenovo,"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)",79890,123090,4.2,(16987),2,"Laptop, Power Adaptor, User Guide, Warranty Documents",16IRL8,82XF003HIN,16IRL8,IdeaPad Slim 5,Cloud Grey,Laptop,Processing & Multitasking,Yes,Intel,Core i7,Yes,16 GB,LPDDR5,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",No,40.64 cm (16 inch),1920 x 1200 Pixel,"WUXGA IPS 300nits Anti-glare, 45% NTSC, TÜV Low Blue Light",Yes,Yes,"Wi-Fi 6E, 802.11ax 2x2",v5.2,356 x 251 x 16.9 mm,1.89 Kg,Not Available,"FHD 1080p + IR with Privacy Shutter, ToF Sensor","Backlit, English",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Upto 5.0GHz
DELL,"DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.66 Kg, With MS Office)",52990,59990,3.8,20,2,"Laptop, battery, adapter, cables and user manuals",Vostro 3530,VN3530602PF001ORB1,Vostro 3530,IdeaPad Slim 5,Carbon Black,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 2.0 port,1 x USB 3.2 Gen 1 port, 1 x USB 3.2 Gen 1 Type-C (data only)",No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,Full HD WVA AG 120Hz 250 nits Narrow Border,Yes,Yes,"Realtek Wi-Fi 5 RTL8821CE, 1x1, 802.11ac, MU-MIMO",Yes,358 x 235 x 16.9 mm,1.66 Kg,Not Available,HD,Standard Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,Up to 4.60GHz
CHUWI,"CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop  (14.1 inch, Grey, 1.39 kg)",16990,34990,3.7,1154,134,"Laptop, Charger, User Guide Manual",HeroBook Pro,CWI514,Hero Book Pro,IdeaPad Slim 5,Grey,Laptop,"Entertainment, Everyday Use, Learning, Processing & Multitasking, Travel & Business",No,Intel,Celeron Dual Core,Yes,8 GB,DDR4,,Intel Integrated Intel UHD Graphics,SSD,Windows 11 Home,"1 x USB 3.0, 1xUSB 2.0",No,35.81 cm (14.1 inch),1920 x 1080 pixel,Full HD,Dual Speaker,Yes,WIFI6 (802.11a/b/g/n/ac),4.2,31 x 23 x 2.1,1.39 kg,Not Available,Yes,Full-Sized Keyword (Borderless Design),1 Year Onsite Warranty,Service Center,Manufacturing Defects,Water & Physical Damage,2.6GHz
